dataset_file,dataset_name,download_url,profile_url,n_rows_original,n_rows_used,n_columns_original,n_features_after_encoding,n_features_raw,n_classes,is_binary,majority_class_fraction,label_column,error,missing_values,n_jobs,parallel_cli_version,pycol_C1,pycol_C2,pycol_CM,pycol_Clust,pycol_D3_value,pycol_DBC,pycol_F1,pycol_F1v,pycol_F2,pycol_F3,pycol_F4,pycol_ICSV,pycol_LSC,pycol_MRCA,pycol_N1,pycol_N2,pycol_N3,pycol_N4,pycol_NSG,pycol_ONB,pycol_R_value,pycol_SI,pycol_T1,pycol_borderline,pycol_deg_overlap,pycol_distance_matrix_skipped,pycol_heom_parallel,pycol_input_noise,pycol_kDN,pycol_matrix_dtype,pycol_matrix_mode,pycol_matrix_storage,pycol_metrics_preset,pycol_neighbourhood_separability,pycol_purity,pycol_sequential_large_n,pycol_skip_distance_matrix,pymfe_groups_used,source,n_jobs_requested,n_jobs_note,pycol_heom_unnorm_skipped,pycol_metrics_parallel_shared,pycol_metric_workers,pycol_auto_parallel,pycol_heom_workers,pycol_metric_workers_requested,pycol_metrics_failed,error_traceback
analcatdata_happiness.csv,analcatdata_happiness.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/analcatdata_happiness/analcatdata_happiness.tsv.gz,https://epistasislab.github.io/pmlb/profile/analcatdata_happiness.html,60.0,60.0,4.0,3.0,,3.0,,,target,,impute_median,79.0,1.9.0,0.7582777777777778,0.8293182539891695,0.8333333333333334,0.8666666666666667,16.666666666666668,0.9807692307692308,0.8738077345039833,0.3781567031017683,0.5053644185600613,1.075,0.725,,0.9805555555555556,0.2599287503307728,0.9166666666666666,0.6861917529786141,0.8833333333333333,0.3333333333333333,1.1538461538461535,0.8666666666666666,0.125,0.1166666666666666,0.9666666666666668,0.45,1.0,,,0.4055555555555555,0.6733333333333335,float64,both,ram,all,0.0143147263911135,0.135045255690849,,0.0,,csv,0.0,"auto load1=0.8, cpus=80, idle≈79",,,,,,,,
analcatdata_japansolvent.csv,analcatdata_japansolvent.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/analcatdata_japansolvent/analcatdata_japansolvent.tsv.gz,https://epistasislab.github.io/pmlb/profile/analcatdata_japansolvent.html,52.0,52.0,10.0,9.0,9.0,2.0,True,0.5192307692307693,target,,impute_median,79.0,1.9.0,0.3225641025641025,0.5294707512969563,0.3076923076923077,0.3461538461538461,8.0,0.9444444444444444,0.7502698678430928,0.1437122606746382,0.0001081682871432,0.5576923076923077,0.0,3490420079.118254,0.9108727810650888,0.2334409429509037,0.4423076923076923,0.4475207102428738,0.3076923076923077,0.1538461538461538,2.888888888888889,0.3511111111111111,0.3234188034188034,0.6923076923076923,1.0,0.2307692307692307,0.7307692307692307,,,0.8141025641025641,0.3307692307692308,float64,dist,ram,cheap,0.0314274428023402,0.1349530787004351,,False,,csv,0.0,"auto load1=0.8, cpus=80, idle≈79",,,,,,,,
analcatdata_lawsuit.csv,analcatdata_lawsuit.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/analcatdata_lawsuit/analcatdata_lawsuit.tsv.gz,https://epistasislab.github.io/pmlb/profile/analcatdata_lawsuit.html,264.0,264.0,5.0,4.0,4.0,2.0,True,0.928030303030303,target,,impute_median,79.0,1.9.0,0.041060606060606,0.1195645071797815,0.034090909090909,0.053030303030303,4.5,0.7142857142857143,0.5051376191362029,0.138015257062189,0.1003695514059862,0.2651515151515151,0.0795454545454545,8511.623634349085,0.6693784435261708,0.1583581847133262,0.0568181818181818,0.1128616650586944,0.0416666666666666,0.0189393939393939,18.857142857142858,0.1984962406015037,0.2453935162581778,0.9583333333333334,0.9090909090909092,0.0719696969696969,0.0984848484848484,,,0.3323863636363636,0.0424242424242424,float64,dist,ram,cheap,0.023560113523156,0.0709525939422319,,False,,csv,0.0,"auto load1=0.8, cpus=80, idle≈79",,,,,,,,
ann_thyroid.csv,ann_thyroid.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/ann_thyroid/ann_thyroid.tsv.gz,https://epistasislab.github.io/pmlb/profile/ann_thyroid.html,7200.0,7200.0,22.0,21.0,,3.0,,,target,,impute_median,79.0,1.9.0,0.0800736111111111,0.1364415384508374,0.06,0.1222222222222222,144.0,0.8800475059382423,0.8934630562000969,0.0892999933539297,0.0,0.0457476726736225,0.0171690331138351,1.8284784978708955e+45,0.993427912808642,0.1879728933482375,0.1205555555555555,0.2276538484206274,0.075,0.0663888888888888,8.551068883610451,0.4070397348797216,0.3986175940830853,0.925,0.9673611111111112,0.0356944444444444,0.1979166666666666,1.0,True,0.1271384479717813,0.0842222222222219,float64,both,ram,all,0.0390300756059868,0.0694240511634255,1.0,0.0,,csv,0.0,"auto load1=0.9, cpus=80, idle≈79",,,,,,,,
appendicitis.csv,appendicitis.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/appendicitis/appendicitis.tsv.gz,https://epistasislab.github.io/pmlb/profile/appendicitis.html,106.0,106.0,8.0,7.0,7.0,2.0,True,0.8018867924528302,target,,impute_median,79.0,1.9.0,0.1922955974842767,0.3388963289975819,0.1320754716981132,0.2452830188679245,7.0,0.9583333333333334,0.6329670596457904,0.2134958490099379,0.0446421027042825,0.7075471698113207,0.2641509433962264,2881034.2707703584,0.9114453542185832,0.2467604430755184,0.2924528301886792,0.389783381520592,0.1981132075471698,0.1698113207547169,4.416666666666667,0.3204481792717086,0.3553194862850801,0.8018867924528302,0.981132075471698,0.1132075471698113,0.4622641509433962,,,0.862533692722372,0.1981132075471698,float64,dist,ram,cheap,0.023484371465456,0.0821092452895037,,False,,csv,0.0,"auto load1=0.9, cpus=80, idle≈79",,,,,,,,
backache.csv,backache.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/backache/backache.tsv.gz,https://epistasislab.github.io/pmlb/profile/backache.html,180.0,180.0,33.0,32.0,32.0,2.0,True,0.8611111111111112,target,,impute_median,58.0,1.9.0,0.2013333333333333,0.848566444535435,0.1444444444444444,0.3055555555555556,13.0,0.8076923076923077,0.9464403165242372,0.1972227154334,0.0,0.8277777777777777,0.6111111111111112,3.325128202053672e+24,0.884320987654321,,0.3166666666666666,0.4261162870960305,0.2166666666666666,0.1277777777777777,3.4615384615384617,0.52,0.7613620071684588,0.7833333333333333,1.0,0.1111111111111111,0.4611111111111111,,True,0.2366319444444444,0.1955555555555554,float64,dist,ram,cheap,0.0431237845461449,0.0866012023194445,,False,,csv,0.0,"auto load1=21.0, cpus=80, idle≈58",1.0,,,1.0,58.0,1.0,MRCA,
balance_scale.csv,balance_scale.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/balance_scale/balance_scale.tsv.gz,https://epistasislab.github.io/pmlb/profile/balance_scale.html,625.0,625.0,5.0,4.0,,3.0,,,target,,impute_median,79.0,1.9.0,0.2162719999999998,0.4122967838379717,0.1872,0.216,39.0,0.8918918918918919,0.8342896750680668,0.2292528712902537,1.0,1.5980894191669412,1.0,,0.96631296,0.2314247739461323,0.3168,0.4036980051324681,0.208,0.152,,0.4050925925925925,0.272890775169283,0.792,,0.2432,0.4112,,True,0.4000000000000001,0.21536,float64,dist,ram,all,0.0256864543600031,0.1112399552763949,,0.0,,csv,0.0,"auto load1=0.9, cpus=80, idle≈79",1.0,1.0,2.0,1.0,79.0,2.0,,
biomed.csv,biomed.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/biomed/biomed.tsv.gz,https://epistasislab.github.io/pmlb/profile/biomed.html,209.0,209.0,9.0,8.0,8.0,2.0,True,0.6411483253588517,target,,impute_median,79.0,1.9.0,0.1560765550239234,0.3905304658205188,0.1483253588516746,0.2344497607655502,15.5,0.7777777777777778,0.7736128057856685,0.1574667776434362,0.0014661937693304,0.6698564593301436,0.1004784688995215,44818.9062587755,0.9567088665552528,0.1413300643294774,0.2344497607655502,0.3736209786777126,0.1052631578947368,0.0909090909090909,4.644444444444445,0.2295522388059701,0.2180428003523054,0.8947368421052632,0.9952153110047848,0.1578947368421052,0.4545454545454545,,,0.7924641148325359,0.1894736842105263,float64,dist,ram,cheap,0.0260404660737419,0.1204063497054239,,False,,csv,0.0,"auto load1=0.9, cpus=80, idle≈79",,,,,,,,
breast_cancer.csv,breast_cancer.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/breast_cancer/breast_cancer.tsv.gz,https://epistasislab.github.io/pmlb/profile/breast_cancer.html,286.0,286.0,10.0,9.0,9.0,2.0,True,0.7027972027972028,target,,impute_median,74.0,1.9.0,0.3325524475524475,0.5448873571305346,0.2692307692307692,0.465034965034965,38.5,0.8512396694214877,0.931968608401846,0.5364365817551126,0.6399999952316284,0.9965034965034965,0.993006993006993,,0.9857939263533668,0.2057413215445294,0.451048951048951,0.4276812247136901,0.3006993006993007,0.2832167832167832,2.363636363636364,0.4877085162423178,0.5008599536255374,0.6993006993006993,0.8881118881118881,0.3321678321678322,0.7657342657342657,,,0.4654234654234654,0.3489510489510489,float64,dist,ram,cheap,0.0306675815821042,0.1158323454419566,,False,,csv,0.0,"auto load1=6.0, cpus=80, idle≈74",,,,,,,,
bupa.csv,bupa.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/bupa/bupa.tsv.gz,https://epistasislab.github.io/pmlb/profile/bupa.html,345.0,345.0,6.0,5.0,5.0,2.0,True,0.5101449275362319,target,,impute_median,74.0,1.9.0,0.4756714975845411,0.5350485732219459,0.4521739130434782,0.5565217391304348,78.0,0.9010416666666666,0.941656018934268,0.7014233948857258,0.2869472504204579,0.9855072463768116,0.9478260869565216,672441.6531904939,0.9930686830497796,0.2691161027015187,0.6666666666666666,0.4857582134321813,0.5130434782608696,0.3420289855072463,1.796875,0.5562802582033352,0.4513696587693244,0.4869565217391304,0.9855072463768116,0.5681159420289855,0.9304347826086956,,,0.9878260869565216,0.4614492753623189,float64,dist,ram,cheap,0.0228337431454876,0.1468305801387686,,False,,csv,0.0,"auto load1=6.0, cpus=80, idle≈74",,,,,,,,
calendarDOW.csv,calendarDOW.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/calendarDOW/calendarDOW.tsv.gz,https://epistasislab.github.io/pmlb/profile/calendarDOW.html,399.0,399.0,33.0,32.0,,5.0,,,target,,impute_median,74.0,1.9.0,0.4229156223893065,0.5125634110050769,0.4912280701754385,0.5012531328320802,39.2,0.967032967032967,0.9283388129148684,0.1514667526204246,0.0091774921735289,2.284138038967612,0.4412517553452995,,0.9838443225859134,0.1257716049382716,0.6842105263157895,0.3638756019151754,0.3859649122807017,0.4461152882205513,,0.4845397868276224,0.0578358182952753,0.6140350877192983,,0.1954887218045112,0.631578947368421,,True,0.1712327694235589,0.4456140350877193,float64,dist,ram,all,0.0238548638131763,0.1000917811139517,,0.0,,csv,0.0,"auto load1=6.0, cpus=80, idle≈74",1.0,1.0,2.0,1.0,79.0,2.0,,
car_evaluation.csv,car_evaluation.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/car_evaluation/car_evaluation.tsv.gz,https://epistasislab.github.io/pmlb/profile/car_evaluation.html,1728.0,1728.0,7.0,6.0,,4.0,,,target,,impute_median,74.0,1.9.0,0.1054089506172841,0.4074580573254912,0.0318287037037037,0.2256944444444444,13.75,0.5842696629213483,0.7717132695923121,0.1284041683358733,0.0648148148148148,1.556440939243659,0.1389316982263489,,0.987613798332476,0.0533188649854647,0.2372685185185185,0.3954773773234928,0.1290509259259259,0.1585648148148148,,0.1492279202599113,0.0785262030003413,0.8709490740740741,,0.177662037037037,0.3043981481481481,,True,0.1044399434156378,0.1032407407407409,float64,dist,ram,all,0.036205533415661,0.0860154346561394,,0.0,,csv,0.0,"auto load1=5.6, cpus=80, idle≈74",1.0,1.0,2.0,1.0,79.0,2.0,,
cars.csv,cars.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/cars/cars.tsv.gz,https://epistasislab.github.io/pmlb/profile/cars.html,392.0,392.0,9.0,8.0,,3.0,,,target,,impute_median,74.0,1.9.0,0.2305527210884353,0.3725160704822845,0.221938775510204,0.2755102040816326,29.0,0.8785046728971962,0.7037753786617978,0.2396597854005076,0.0351138347756882,0.8835411338834432,0.2146482819057493,,0.9154193565181176,0.1850695384658106,0.3443877551020408,0.2949206181849026,0.1913265306122449,0.2397959183673469,,0.3766709215331702,0.1651987878906162,0.8086734693877551,,0.2474489795918367,0.5127551020408163,,True,0.4388818027210884,0.2545918367346938,float64,dist,ram,all,0.0267240643627865,0.1037272385473118,,0.0,,csv,0.0,"auto load1=5.6, cpus=80, idle≈74",1.0,1.0,2.0,1.0,79.0,2.0,,
chess.csv,chess.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/chess/chess.tsv.gz,https://epistasislab.github.io/pmlb/profile/chess.html,3196.0,3196.0,37.0,36.0,36.0,2.0,True,0.522215269086358,target,,impute_median,74.0,1.9.0,0.1092355027117229,0.9623498122653352,0.0403629536921151,0.3050688360450563,64.5,0.7216494845360825,0.9569022976783704,0.1232919805944341,0.0,0.8172715894868585,0.5669586983729662,1.681509322623543e+34,0.9974015156617864,0.0925925925925925,0.1864831038798498,0.4050034968645347,0.0991864831038798,0.1354818523153942,8.237113402061855,0.1218647528038349,0.0410519456060383,0.90081351689612,0.9968710888610764,0.1314142678347934,0.4177096370463078,,,0.0219545264914476,0.1220275344180222,float64,dist,ram,cheap,0.0445330442068412,0.0943997425862127,,False,,csv,0.0,"auto load1=5.6, cpus=80, idle≈74",,,,,,,,
churn.csv,churn.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/churn/churn.tsv.gz,https://epistasislab.github.io/pmlb/profile/churn.html,5000.0,5000.0,21.0,20.0,,2.0,,,target,,impute_median,74.0,1.9.0,0.1467853333333333,0.4919264470103985,0.118,0.219,295.0,0.7598870056497176,0.962455700678568,0.3491045393750653,0.1190387393849001,0.9942,0.9696,1.4900488323945786e+16,0.99635892,0.1190593838759532,0.2164,0.4409610251808696,0.1408,0.1224,4.708097928436912,0.4155177122983338,0.6326262456134801,0.8592,0.9998,0.112,0.3594,1.0,True,0.82302,0.1515599999999994,float64,both,ram,all,0.0403396730871306,0.0816984221136979,1.0,0.0,,csv,0.0,"auto load1=5.6, cpus=80, idle≈74",,,,,,,,
clean1.csv,clean1.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/clean1/clean1.tsv.gz,https://epistasislab.github.io/pmlb/profile/clean1.html,476.0,476.0,169.0,168.0,168.0,2.0,True,0.5651260504201681,target,,impute_median,58.0,1.9.0,0.1250630252100839,0.9755114391675452,0.1176470588235294,0.1890756302521008,28.0,0.5977011494252874,0.9595829673617202,0.0012528025098937,0.0,0.0,0.0,inf,0.9787797471929948,,0.2016806722689075,0.3894689535158245,0.0777310924369747,0.1953781512605042,5.471264367816092,0.1795251692617136,0.1038927289034249,0.9222689075630252,1.0,0.2373949579831932,0.430672268907563,,True,0.9428396358543416,0.1668067226890757,float64,dist,ram,cheap,0.0440853094901991,0.0978886165130183,,False,,csv,0.0,"auto load1=21.0, cpus=80, idle≈58",1.0,,,1.0,58.0,1.0,MRCA,
clean2.csv,clean2.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/clean2/clean2.tsv.gz,https://epistasislab.github.io/pmlb/profile/clean2.html,6598.0,6598.0,169.0,168.0,,2.0,,,target,,impute_median,76.0,1.9.0,0.0312422956451449,0.6801455813168656,0.0221279175507729,0.0774477114277053,73.0,0.6652719665271967,0.9379116366274304,0.0077052883221818,0.0,0.0,0.0,inf,0.9900773664408764,0.0319798147179099,0.0619884813579872,0.2563298839783769,0.0247044558957259,0.242800848742043,13.803347280334728,0.0979050462157654,0.08122633061211,0.975295544104274,0.9936344346771748,0.0392543194907547,0.1124583207032434,1.0,True,0.963758859105934,0.0370718399515005,float64,both,ram,all,0.0400917648588766,0.0894063817523199,1.0,0.0,,csv,0.0,"auto load1=3.2, cpus=80, idle≈76",,,,,,,,
clinical_breast_cancer_RFC_preprocessed.csv,,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/clinical_breast_cancer_RFC_preprocessed/clinical_breast_cancer_RFC_preprocessed.tsv.gz,https://epistasislab.github.io/pmlb/profile/clinical_breast_cancer_RFC_preprocessed.html,1985.0,1985.0,17.0,16.0,16.0,2.0,True,0.5949622166246852,RFS_STATUS,,,,,0.4431872376154488,0.6317628753766904,0.3879093198992443,0.5476070528967254,385.0,0.9350046425255338,0.980319013758886,0.7123086558085159,0.7143770909098671,0.995969773299748,0.9934508816120908,1.579113063052302e+46,0.9987432189786116,0.2070313985698024,0.6282115869017633,0.4794645926976104,0.4438287153652392,0.416624685138539,1.843082636954504,0.5615824349884784,0.4602187948192883,0.5561712846347607,0.9994962216624684,0.4836272040302267,0.9093198992443324,,,0.2152707808564231,0.4432241813602002,,,,,0.0270396280229613,0.118946581681663,,,,,,,,,,,,,,
cloud.csv,cloud.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/cloud/cloud.tsv.gz,https://epistasislab.github.io/pmlb/profile/cloud.html,108.0,108.0,8.0,7.0,,4.0,,,target,,impute_median,77.0,1.9.0,0.7421604938271604,0.79779920870283,0.9629629629629628,0.7870370370370371,26.0,0.9882352941176472,0.9473412388617553,0.4593857371556358,0.2024529828585969,1.4697649572649574,0.3079059829059829,6395446.857787808,0.987568587105624,0.2485363488030084,0.8888888888888888,0.5834597232242412,0.6759259259259259,0.5555555555555556,1.2705882352941176,0.78125,0.1032318376068375,0.324074074074074,0.9814814814814816,0.2962962962962963,1.0,,,0.3888888888888888,0.7740740740740742,float64,both,ram,all,0.0143393665195704,0.1471115367914165,,0.0,,csv,0.0,"auto load1=3.0, cpus=80, idle≈77",,,,,,,,
coil2000.csv,coil2000.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/coil2000/coil2000.tsv.gz,https://epistasislab.github.io/pmlb/profile/coil2000.html,9822.0,9822.0,86.0,85.0,,2.0,,,target,,impute_median,77.0,1.9.0,0.1026827530034617,0.5583543867204933,0.0645489716961922,0.1952759112197108,317.0,0.8611967921036398,0.9787289650448824,0.4556277937989675,0.0,0.9913459580533496,0.938810832824272,,0.9971443952403692,0.1670324630058436,0.1518020769700672,0.3171395568333101,0.1022195072286703,0.084504174302586,6.059222702035781,0.5000933060571706,0.9246659566817088,0.8977804927713297,0.8209122378334351,0.0445937690897984,0.2636937487273468,1.0,True,0.4074969755770359,0.1026267562614524,float64,both,ram,all,0.0408090049189916,0.0723213196951049,1.0,0.0,,csv,0.0,"auto load1=3.0, cpus=80, idle≈77",,,,,,,,
collins.csv,collins.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/collins/collins.tsv.gz,https://epistasislab.github.io/pmlb/profile/collins.html,485.0,485.0,24.0,23.0,,13.0,,,target,,impute_median,58.0,1.9.0,0.3678969072164948,0.6727951478654898,0.3752577319587629,0.4783505154639175,14.0,,0.6986257439043757,0.0113627471840305,0.0,0.0,0.0,,0.992249973429695,,0.5092783505154639,0.4796637019686732,0.3402061855670103,0.111340206185567,,,0.0179825670986809,0.6597938144329897,,0.3938144329896907,0.8,,True,0.0984311967727476,0.398762886597938,float64,dist,ram,all,0.0340575092584708,0.1067472982686422,,0.0,,csv,0.0,"auto load1=21.1, cpus=80, idle≈58",1.0,1.0,17.0,1.0,58.0,1.0,MRCA,
confidence.csv,confidence.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/confidence/confidence.tsv.gz,https://epistasislab.github.io/pmlb/profile/confidence.html,72.0,72.0,4.0,3.0,,6.0,,,target,,impute_median,55.0,1.9.0,0.183287037037037,0.2244700256886839,0.125,0.1944444444444444,1.5,1.0,0.164718814607361,0.0339348101697353,0.0063918489474614,0.0638888888888889,0.0111111111111111,94.8513813464911,0.9010416666666666,,0.3333333333333333,0.2839490686964831,0.1805555555555555,0.0416666666666666,5.142857142857143,0.1944444444444444,0.025,0.8194444444444444,0.9861111111111112,0.1388888888888889,0.375,,True,0.0450617283950617,0.1722222222222222,float64,dist,ram,all,0.0208326401993853,0.0997723337121292,,0.0,,csv,0.0,"auto load1=24.8, cpus=80, idle≈55",1.0,,,1.0,55.0,1.0,MRCA,
corral.csv,corral.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/corral/corral.tsv.gz,https://epistasislab.github.io/pmlb/profile/corral.html,160.0,160.0,7.0,6.0,6.0,2.0,True,0.5625,target,,impute_median,55.0,1.9.0,0.0949166666666666,0.3253333333333333,0.10625,0.275,8.5,0.625,0.7643511117570118,0.1307173320423133,1.0,1.0,1.0,1.7543026418249816,0.966484375,,0.23125,0.1248152011825917,0.05,0.09375,20.0,0.0492063492063492,0.1270833333333333,0.95,0.4,0.2125,0.325,,True,0.0,0.1287499999999999,float64,dist,ram,cheap,0.0281097150442125,0.0976472737667069,,False,,csv,0.0,"auto load1=24.8, cpus=80, idle≈55",1.0,,,1.0,55.0,1.0,MRCA,
dermatology.csv,dermatology.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/dermatology/dermatology.tsv.gz,https://epistasislab.github.io/pmlb/profile/dermatology.html,366.0,366.0,35.0,34.0,,6.0,,,target,,impute_median,55.0,1.9.0,0.0495901639344262,0.8866296359161141,0.0327868852459016,0.0846994535519125,2.0,,0.7228774323953964,0.0117409345262084,0.0,0.1797918116492974,0.0248484848484848,,0.8850368777807638,,0.0956284153005464,0.3517749844145224,0.0464480874316939,0.0054644808743169,,,0.0056135334141926,0.953551912568306,,0.0546448087431694,0.1530054644808743,,True,0.0615021965070181,0.0546448087431694,float64,dist,ram,all,0.0433864530686829,0.1014037121457171,,0.0,,csv,0.0,"auto load1=24.5, cpus=80, idle≈55",1.0,1.0,17.0,1.0,55.0,1.0,MRCA,
dis.csv,dis.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/dis/dis.tsv.gz,https://epistasislab.github.io/pmlb/profile/dis.html,3772.0,3772.0,30.0,29.0,29.0,2.0,True,0.9846235418875928,target,,impute_median,77.0,1.9.0,0.0218708024036762,0.2842974438887934,0.0156415694591728,0.0540827147401908,29.5,0.873015873015873,0.968840763091936,0.4697561587199498,0.0,0.6585365853658537,0.4048250265111346,6.066634861083466e+46,0.9723108347605676,0.2071855953816986,0.0344644750795334,0.2143862469506574,0.0209437963944856,0.0615058324496288,19.95767195767196,0.4667195885094609,0.950683426362787,0.9790562036055144,0.975609756097561,0.0084835630965005,0.0511664899257688,,,0.2018594361355907,0.0221102863202544,float64,dist,ram,cheap,0.0427789537878796,0.0695070777975349,,False,,csv,0.0,"auto load1=2.6, cpus=80, idle≈77",,,,,,,,
dna.csv,dna.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/dna/dna.tsv.gz,https://epistasislab.github.io/pmlb/profile/dna.html,3186.0,3186.0,181.0,180.0,,3.0,,,target,,impute_median,50.0,1.9.0,0.2723017367650136,0.940788867964009,0.2237915881983678,0.4274952919020716,237.66666666666663,,0.9588318849648254,0.048360622901145,0.3333333333333333,1.3595151174139468,0.8956561728335147,,0.9986586009333835,,0.4121155053358443,0.4551336953531387,0.2448210922787194,0.0003138731952291,,,0.0544757015178342,0.7551789077212806,,0.3421217827997489,0.6949152542372882,,True,0.0,0.2942875078468291,float64,dist,ram,all,0.0394543159301897,0.1047149806814549,,0.0,,csv,0.0,"auto load1=29.3, cpus=80, idle≈50",1.0,1.0,17.0,1.0,50.0,1.0,MRCA,
ecoli.csv,ecoli.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/ecoli/ecoli.tsv.gz,https://epistasislab.github.io/pmlb/profile/ecoli.html,327.0,327.0,8.0,7.0,,5.0,,,target,,impute_median,73.0,1.9.0,0.1836493374108052,0.2864577131841854,0.1314984709480122,0.2568807339449541,8.6,0.9390243902439024,0.632247457137,0.0673750408571149,0.0,0.9142507092855586,0.1307163088849135,,0.9629286722965706,0.1637793837787442,0.2568807339449541,0.4031581434788971,0.1834862385321101,0.110091743119266,,0.3112087912087912,0.052192953955431,0.8165137614678899,,0.1804281345565749,0.4342507645259938,,True,0.1872870249017038,0.182262996941896,float64,dist,ram,all,0.0267128967423174,0.116321422022939,,0.0,,csv,0.0,"auto load1=6.1, cpus=80, idle≈73",1.0,1.0,2.0,1.0,79.0,2.0,,
flags.csv,flags.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/flags/flags.tsv.gz,https://epistasislab.github.io/pmlb/profile/flags.html,178.0,178.0,44.0,43.0,,5.0,,,target,,impute_median,73.0,1.9.0,0.6141385767790262,0.9284050231328472,0.6966292134831461,0.702247191011236,24.8,0.9416666666666668,0.9264551756829096,0.0958764511782435,0.0,2.218730000236343,0.3211239337651119,,0.9878171947986364,0.1493600130004827,0.7696629213483146,0.5191491434354859,0.6292134831460674,0.2359550561797752,1.4833333333333334,0.697962962962963,0.0758704944804032,0.3707865168539326,0.904494382022472,0.3370786516853932,0.9269662921348316,,,0.0150770838777109,0.6235955056179776,float64,both,ram,all,0.0300339270520093,0.1042468861499055,,0.0,,csv,0.0,"auto load1=6.1, cpus=80, idle≈73",,,,,,,,
glass2.csv,glass2.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/glass2/glass2.tsv.gz,https://epistasislab.github.io/pmlb/profile/glass2.html,163.0,163.0,10.0,9.0,9.0,2.0,True,0.5337423312883436,target,,impute_median,74.0,1.9.0,0.2327402862985684,0.3683917338541261,0.2392638036809816,0.294478527607362,19.5,0.7659574468085106,0.9370818041272304,0.3935421903406099,0.0011692069947453,0.9079754601226994,0.6134969325153374,569288978531.6473,0.9560389928111708,0.1864458326390029,0.3496932515337423,0.3739100143800197,0.2269938650306748,0.2269938650306748,3.4680851063829787,0.29340592861464,0.2489394631066772,0.7730061349693251,0.9877300613496932,0.2699386503067484,0.5337423312883436,,,0.776414451261077,0.2490797546012269,float64,dist,ram,cheap,0.0284601571834931,0.1426045650328488,,False,,csv,0.0,"auto load1=5.7, cpus=80, idle≈74",,,,,,,,
haberman.csv,haberman.csv,https://raw.githubusercontent.com/EpistasisLab/penn-ml-benchmarks/master/datasets/haberman/haberman.tsv.gz,https://epistasislab.github.io/pmlb/profile/haberman.html,306.0,306.0,4.0,3.0,3.0,2.0,True,0.7352941176470589,target,,impute_median,74.0,1.9.0,0.3432026143790849,0.3836631751836746,0.3104575163398693,0.4477124183006536,47.5,0.9302325581395348,0.9438539090282856,0.6654076871256419,0.7177068267574498,0.9705882352941176,0.9673202614379084,,0.9859028578751762,0.3428091737972,0.5359477124183006,0.4297312647255609,0.3529411764705882,0.2712418300653594,2.372093023255814,0.5316049382716049,0.6490486564996368,0.6470588235294118,0.8627450980392157,0.2908496732026144,0.7222222222222222,,,0.7843137254901961,0.3483660130718954,float64,dist,ram,cheap,0.0286087352762821,0.0727322220729273,,False,,csv,0.0,"auto load1=5.7, cpus=80, idle≈74",,,,,,,,
