dataset_file,error,label_column,n_rows,n_columns_total,n_features_raw,n_rows_used_after_cleaning,n_features_used_after_encoding,n_classes,majority_class_fraction,is_binary,pymfe_groups_used,pycol_F1,pycol_F1v,pycol_F2,pycol_F3,pycol_F4,pycol_input_noise,pycol_R_value,pycol_deg_overlap,pycol_N3,pycol_SI,pycol_N4,pycol_kDN,pycol_D3_value,pycol_CM,pycol_N1,pycol_T1,pycol_Clust,pycol_ONB,pycol_LSC,pycol_DBC,pycol_N2,pycol_NSG,pycol_ICSV,pycol_MRCA,pycol_C1,pycol_C2,pycol_purity,pycol_neighbourhood_separability,pycol_borderline
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001.csv,,target,1600,21,20,1600,20,2,0.5,True,,0.9988806392993966,0.9575840498515132,1.0,1.0,1.0,0.35771875,0.446875,0.89625,0.43875,0.56125,0.2975,0.462125000000001,357.5,0.446875,0.64375,0.999375,0.6775,0.408125,0.9989625,0.8468606431852986,0.4943404993811587,2.450229709035222,78418670524.6635,0.07304556943436852,0.4535812499999997,0.9692126870611182,0.12774561148819216,0.032650702878679806,0.480625
clinical_breast_cancer_RFC_preprocessed.csv,,RFS_STATUS,1985,17,16,1985,16,2,0.5949622166246852,True,,0.9803190137588861,0.7123086558085159,0.7143770909098671,0.9959697732997481,0.9934508816120907,0.21527078085642318,0.46021879481928835,0.9093198992443325,0.44382871536523927,0.5561712846347607,0.41662468513853906,0.4432241813602002,385.0,0.3879093198992443,0.6282115869017633,0.9994962216624685,0.5476070528967254,0.5615824349884784,0.9987432189786116,0.9350046425255338,0.47946459269761044,1.8430826369545033,1.579113063052302e+46,0.20703139856980243,0.4431872376154488,0.6317628753766904,0.118946581681663,0.027039628022961358,0.4836272040302267
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001.csv,,target,1600,21,20,1600,20,2,0.5,True,,0.9992996532837161,0.9718245567081457,0.5,0.99875,0.99875,0.301625,0.46875,0.89375,0.458125,0.541875,0.304375,0.4708750000000013,375.0,0.46875,0.664375,0.995,0.699375,0.389375,0.998990234375,0.8234349919743178,0.4949140918171817,2.568218298555377,51028993870.603134,0.07040402758087175,0.4672687499999998,0.9267303377003691,0.11281132236035464,0.03141539952185702,0.455625
GAMETES_Epistasis_2_Way_20atts_0.1H_EDM_1_1.csv,,target,1600,21,20,1600,20,2,0.5,True,,0.9990619115457504,0.964098385999106,1.0,1.0,1.0,0.35121875,0.463125,0.910625,0.463125,0.536875,0.26875,0.4750000000000011,370.5,0.463125,0.646875,0.999375,0.68625,0.420625,0.998988671875,0.8380386329866271,0.49696789703650474,2.37741456166419,25813126471.252254,0.07256877702422256,0.46777083333333297,0.970215672427678,0.1240694787798014,0.031706532699694076,0.48625
Hill_Valley_with_noise.csv,,target,1212,101,100,1212,100,2,0.5,True,,0.9982617705759707,0.5361981432837656,0.0010320521708739134,0.9933993399339934,0.30775577557755773,0.996980198019802,0.46782178217821785,0.9793729372937293,0.39933993399339934,0.6006600660066007,0.4612211221122112,0.4849834983498348,283.5,0.46782178217821785,0.5544554455445545,1.0,0.5808580858085809,0.5750825082508251,0.9982586129900118,0.793400286944046,0.48743976411279133,1.7388809182209468,,0.1787428160554395,0.4576402640264025,0.4901847805133787,0.13990263708376546,0.023435155829725107,0.655940594059406
Hill_Valley_without_noise.csv,,target,1212,101,100,1212,100,2,0.504950495049505,True,,0.9980582503786418,0.5291393831137708,0.00015919065860860206,0.9942244224422442,0.3572607260726073,0.9971782178217822,0.43902996181971143,0.9455445544554455,0.34075907590759075,0.6592409240924092,0.46204620462046203,0.4645214521452141,266.0,0.4389438943894389,0.5255775577557755,0.9991749174917491,0.5198019801980198,0.5148692810457516,0.9979849470095524,0.8221153846153846,0.4674091034719063,1.9423076923076923,,0.18313304913435827,0.4195544554455438,0.4418025968228275,0.13782176752721895,0.023664167215164608,0.5874587458745875
hypothyroid.csv,,target,3163,26,25,3163,25,2,0.9522605121719886,True,,0.9525626769322056,0.16976009167683906,0.0,0.7840657603540943,0.7189377173569396,0.21938665823585204,0.6181977261597347,0.1046474865633892,0.034777110338286434,0.9652228896617135,0.09547897565602276,0.04533670565918433,54.5,0.03446095478975656,0.07239962061334176,0.9472020233955106,0.08251659816629782,0.33400943686622164,0.9721330324174885,0.764,0.1985638378991721,12.652,3.909220630231078e+36,0.1636158269198786,0.041989672252081375,0.25997801789355535,0.07117482843361879,0.02259472737622911,0.02971862156180841
phoneme.csv,,target,5404,6,5,5404,5,2,0.7065136935603257,True,,0.8393113152769223,0.3863777721074887,0.27080915728373917,0.8776831976313841,0.865099925980755,0.9729459659511474,0.18242838606374076,0.34678016284233903,0.0925240562546262,0.9074759437453738,0.24537379718726868,0.14955588452997684,311.5,0.11528497409326424,0.1998519615099926,0.9541080680977054,0.1659881569207994,0.19601548911804903,0.980960555851109,0.8544018058690744,0.2121688505077206,6.099322799097066,41839748.572623335,0.26111212161529285,0.1259850727855909,0.15541273835033928,0.08983382877596319,0.02988016475822123,0.15877128053293857
chess.csv,,target,3196,37,36,3196,36,2,0.522215269086358,True,,0.9569022976783703,0.12329198059443416,0.0,0.8172715894868585,0.5669586983729662,0.02195452649144764,0.04105194560603836,0.41770963704630787,0.09918648310387986,0.9008135168961201,0.13548185231539425,0.1220275344180222,64.5,0.04036295369211514,0.18648310387984982,0.9968710888610763,0.3050688360450563,0.12186475280383494,0.9974015156617863,0.7216494845360825,0.4050034968645347,8.237113402061855,1.681509322623543e+34,0.09259259259259256,0.10923550271172291,0.9623498122653353,0.09439974258621275,0.04453304420684127,0.13141426783479349
dis.csv,,target,3772,30,29,3772,29,2,0.9846235418875928,True,,0.9688407630919361,0.4697561587199498,0.0,0.6585365853658537,0.40482502651113467,0.20185943613559074,0.950683426362787,0.051166489925768825,0.020943796394485684,0.9790562036055143,0.061505832449628844,0.022110286320254486,29.5,0.015641569459172854,0.0344644750795334,0.975609756097561,0.05408271474019088,0.46671958850946094,0.9723108347605677,0.873015873015873,0.21438624695065747,19.95767195767196,6.066634861083466e+46,0.20718559538169865,0.02187080240367621,0.28429744388879347,0.06950707779753494,0.04277895378787967,0.008483563096500531
kr_vs_kp.csv,,target,3196,37,36,3196,36,2,0.522215269086358,True,,0.9569022976783705,0.12329198059443416,0.0,0.8172715894868585,0.5669586983729662,0.02195452649144764,0.05553649326202517,0.3958072590738423,0.15988735919899874,0.8401126408010012,0.13078848560700876,0.1230913642052562,82.5,0.0516270337922403,0.2881727158948686,0.9953066332916145,0.3053817271589487,0.12093815220577243,0.9974015156617863,0.7298701298701299,0.4050034968645344,8.301298701298702,1.7250125100696483e+34,0.09259259259259256,0.1286597830621614,0.9623811013767233,0.09439974258621267,0.04379411005027596,0.1323529411764706
